instType,instId,tradeId,ordId,clOrdId,billId,tag,fillPx,fillSz,side,posSide,execType,feeCcy,fee,ts,subType
SWAP,AR-USDT-SWAP,22214072,683822081666420756,null,683822673205891072,null,27.313,73.0,sell,net,T,USDT,-0.05981547,1709308030000,2
SWAP,AR-USDT-SWAP,22214056,683822081666420756,null,683822673201696827,null,27.316,35.0,sell,net,T,USDT,-0.0286818,1709308030000,2
SWAP,AR-USDT-SWAP,22214082,683822081666420756,null,683822673205891187,null,27.312,74.0,sell,net,T,USDT,-0.06063264,1709308030000,2
SWAP,AR-USDT-SWAP,22214127,683822081666420756,null,683822673210085567,null,27.305,3.0,sell,net,T,USDT,-0.00245745,1709308030000,2
SWAP,AR-USDT-SWAP,22214084,683822081666420756,null,683822673205891202,null,27.312,62.0,sell,net,T,USDT,-0.05080032,1709308030000,2
SWAP,AR-USDT-SWAP,22214148,683822081666420756,null,683822673214279802,null,27.302,54.0,sell,net,T,USDT,-0.04422924,1709308030000,2
SWAP,AR-USDT-SWAP,22214134,683822081666420756,null,683822673214279701,null,27.304,59.0,sell,net,T,USDT,-0.04832808,1709308030000,2
SWAP,AR-USDT-SWAP,22214164,683822081666420756,null,683822673218473995,null,27.3,61.0,sell,net,T,USDT,-0.049959,1709308030000,2
SWAP,AR-USDT-SWAP,22214059,683822081666420756,null,683822673201696842,null,27.315,73.0,sell,net,T,USDT,-0.05981985,1709308030000,2
SWAP,AR-USDT-SWAP,22214144,683822081666420756,null,683822673214279781,null,27.302,1.0,sell,net,T,USDT,-0.00081906,1709308030000,2
SWAP,AR-USDT-SWAP,22214136,683822081666420756,null,683822673214279723,null,27.304,36.0,sell,net,T,USDT,-0.02948832,1709308030000,2
SWAP,AR-USDT-SWAP,22214048,683822081666420756,null,683822673201696774,null,27.319,73.0,sell,net,T,USDT,-0.05982861,1709308030000,2
SWAP,AR-USDT-SWAP,22214068,683822081666420756,null,683822673201696926,null,27.314,74.0,sell,net,T,USDT,-0.06063708,1709308030000,2
SWAP,AR-USDT-SWAP,22214081,683822081666420756,null,683822673205891180,null,27.312,62.0,sell,net,T,USDT,-0.05080032,1709308030000,2
SWAP,AR-USDT-SWAP,22214095,683822081666420756,null,683822673205891269,null,27.31,54.0,sell,net,T,USDT,-0.0442422,1709308030000,2
SWAP,AR-USDT-SWAP,22214108,683822081666420756,null,683822673210085431,null,27.308,35.0,sell,net,T,USDT,-0.0286734,1709308030000,2
SWAP,AR-USDT-SWAP,22214122,683822081666420756,null,683822673210085526,null,27.306,58.0,sell,net,T,USDT,-0.04751244,1709308030000,2
SWAP,AR-USDT-SWAP,22214137,683822081666420756,null,683822673214279726,null,27.304,54.0,sell,net,T,USDT,-0.04423248,1709308030000,2
SWAP,AR-USDT-SWAP,22214152,683822081666420756,null,683822673214279833,null,27.301,54.0,sell,net,T,USDT,-0.04422762,1709308030000,2
SWAP,AR-USDT-SWAP,22214110,683822081666420756,null,683822673210085441,null,27.307,4.0,sell,net,T,USDT,-0.00327684,1709308030000,2
SWAP,AR-USDT-SWAP,22214073,683822081666420756,null,683822673205891091,null,27.313,125.0,sell,net,T,USDT,-0.10242375,1709308030000,2
SWAP,AR-USDT-SWAP,22214155,683822081666420756,null,683822673214279849,null,27.3,11.0,sell,net,T,USDT,-0.009009,1709308030000,2
SWAP,AR-USDT-SWAP,22214105,683822081666420756,null,683822673210085405,null,27.308,58.0,sell,net,T,USDT,-0.04751592,1709308030000,2
SWAP,AR-USDT-SWAP,22214085,683822081666420756,null,683822673205891207,null,27.311,73.0,sell,net,T,USDT,-0.05981109,1709308030000,2
SWAP,AR-USDT-SWAP,22214044,683822081666420756,null,683822673197502580,null,27.32,342.0,sell,net,T,USDT,-0.2803032,1709308030000,2
SWAP,AR-USDT-SWAP,22214062,683822081666420756,null,683822673201696863,null,27.315,74.0,sell,net,T,USDT,-0.0606393,1709308030000,2
SWAP,AR-USDT-SWAP,22214157,683822081666420756,null,683822673214279865,null,27.3,102.0,sell,net,T,USDT,-0.083538,1709308030000,2
SWAP,AR-USDT-SWAP,22214143,683822081666420756,null,683822673214279777,null,27.303,54.0,sell,net,T,USDT,-0.04423086,1709308030000,2
SWAP,AR-USDT-SWAP,22214035,683822081666420756,null,683822673197502531,null,27.327,165.0,sell,net,T,USDT,-0.13526865,1709308030000,2
SWAP,AR-USDT-SWAP,22214106,683822081666420756,null,683822673210085413,null,27.308,70.0,sell,net,T,USDT,-0.0573468,1709308030000,2
SWAP,AR-USDT-SWAP,22214115,683822081666420756,null,683822673210085481,null,27.307,58.0,sell,net,T,USDT,-0.04751418,1709308030000,2
SWAP,AR-USDT-SWAP,22214153,683822081666420756,null,683822673214279835,null,27.301,73.0,sell,net,T,USDT,-0.05978919,1709308030000,2
SWAP,AR-USDT-SWAP,22214131,683822081666420756,null,683822673214279681,null,27.305,54.0,sell,net,T,USDT,-0.0442341,1709308030000,2
SWAP,AR-USDT-SWAP,22214078,683822081666420756,null,683822673205891144,null,27.313,54.0,sell,net,T,USDT,-0.04424706,1709308030000,2
SWAP,AR-USDT-SWAP,22214170,683822081666420756,null,683822673243639836,null,27.3,7857.0,sell,net,M,USDT,-1.7159688,1709308030000,2
SWAP,AR-USDT-SWAP,22214091,683822081666420756,null,683822673205891243,null,27.31,99.0,sell,net,T,USDT,-0.0811107,1709308030000,2
SWAP,AR-USDT-SWAP,22214076,683822081666420756,null,683822673205891132,null,27.313,62.0,sell,net,T,USDT,-0.05080218,1709308030000,2
SWAP,AR-USDT-SWAP,22214061,683822081666420756,null,683822673201696853,null,27.315,457.0,sell,net,T,USDT,-0.37448865,1709308030000,2
SWAP,AR-USDT-SWAP,22214080,683822081666420756,null,683822673205891168,null,27.312,73.0,sell,net,T,USDT,-0.05981328,1709308030000,2
SWAP,AR-USDT-SWAP,22214051,683822081666420756,null,683822673201696789,null,27.317,113.0,sell,net,T,USDT,-0.09260463,1709308030000,2
SWAP,AR-USDT-SWAP,22214142,683822081666420756,null,683822673214279769,null,27.303,68.0,sell,net,T,USDT,-0.05569812,1709308030000,2
SWAP,AR-USDT-SWAP,22214116,683822081666420756,null,683822673210085488,null,27.307,70.0,sell,net,T,USDT,-0.0573447,1709308030000,2
SWAP,AR-USDT-SWAP,22214168,683822081666420756,null,683822673218474015,null,27.3,73.0,sell,net,T,USDT,-0.059787,1709308030000,2
SWAP,AR-USDT-SWAP,22214088,683822081666420756,null,683822673205891226,null,27.311,62.0,sell,net,T,USDT,-0.05079846,1709308030000,2
SWAP,AR-USDT-SWAP,22214064,683822081666420756,null,683822673201696878,null,27.314,96.0,sell,net,T,USDT,-0.07866432,1709308030000,2
SWAP,AR-USDT-SWAP,22214089,683822081666420756,null,683822673205891231,null,27.311,54.0,sell,net,T,USDT,-0.04424382,1709308030000,2
SWAP,AR-USDT-SWAP,22214057,683822081666420756,null,683822673201696833,null,27.316,62.0,sell,net,T,USDT,-0.05080776,1709308030000,2
SWAP,AR-USDT-SWAP,22214163,683822081666420756,null,683822673218473989,null,27.3,116.0,sell,net,T,USDT,-0.095004,1709308030000,2
SWAP,AR-USDT-SWAP,22214043,683822081666420756,null,683822673197502575,null,27.32,161.0,sell,net,T,USDT,-0.1319556,1709308030000,2
SWAP,AR-USDT-SWAP,22214041,683822081666420756,null,683822673197502567,null,27.321,73.0,sell,net,T,USDT,-0.05983299,1709308030000,2
SWAP,AR-USDT-SWAP,22214077,683822081666420756,null,683822673205891136,null,27.313,74.0,sell,net,T,USDT,-0.06063486,1709308030000,2
SWAP,AR-USDT-SWAP,22214038,683822081666420756,null,683822673197502547,null,27.322,46.0,sell,net,T,USDT,-0.03770436,1709308030000,2
SWAP,AR-USDT-SWAP,22214086,683822081666420756,null,683822673205891218,null,27.311,164.0,sell,net,T,USDT,-0.13437012,1709308030000,2
SWAP,AR-USDT-SWAP,22214119,683822081666420756,null,683822673210085510,null,27.306,59.0,sell,net,T,USDT,-0.04833162,1709308030000,2
SWAP,AR-USDT-SWAP,22214101,683822081666420756,null,683822673210085381,null,27.309,54.0,sell,net,T,USDT,-0.04424058,1709308030000,2
SWAP,AR-USDT-SWAP,22214118,683822081666420756,null,683822673210085505,null,27.307,74.0,sell,net,T,USDT,-0.06062154,1709308030000,2
SWAP,AR-USDT-SWAP,22214052,683822081666420756,null,683822673201696797,null,27.317,62.0,sell,net,T,USDT,-0.05080962,1709308030000,2
SWAP,AR-USDT-SWAP,22214092,683822081666420756,null,683822673205891248,null,27.31,58.0,sell,net,T,USDT,-0.0475194,1709308030000,2
SWAP,AR-USDT-SWAP,22214139,683822081666420756,null,683822673214279744,null,27.303,73.0,sell,net,T,USDT,-0.05979357,1709308030000,2
SWAP,AR-USDT-SWAP,22214151,683822081666420756,null,683822673214279829,null,27.301,68.0,sell,net,T,USDT,-0.05569404,1709308030000,2
SWAP,AR-USDT-SWAP,22214167,683822081666420756,null,683822673218474007,null,27.3,54.0,sell,net,T,USDT,-0.044226,1709308030000,2
SWAP,AR-USDT-SWAP,22214117,683822081666420756,null,683822673210085499,null,27.307,162.0,sell,net,T,USDT,-0.13271202,1709308030000,2
SWAP,AR-USDT-SWAP,22214096,683822081666420756,null,683822673205891279,null,27.309,1.0,sell,net,T,USDT,-0.00081927,1709308030000,2
SWAP,AR-USDT-SWAP,22214160,683822081666420756,null,683822673214279881,null,27.3,1.0,sell,net,T,USDT,-0.000819,1709308030000,2
SWAP,AR-USDT-SWAP,22214049,683822081666420756,null,683822673201696777,null,27.318,112.0,sell,net,T,USDT,-0.09178848,1709308030000,2
SWAP,AR-USDT-SWAP,22214135,683822081666420756,null,683822673214279712,null,27.304,68.0,sell,net,T,USDT,-0.05570016,1709308030000,2
SWAP,AR-USDT-SWAP,22214150,683822081666420756,null,683822673214279821,null,27.301,5.0,sell,net,T,USDT,-0.00409515,1709308030000,2
SWAP,AR-USDT-SWAP,22214039,683822081666420756,null,683822673197502558,null,27.321,87.0,sell,net,T,USDT,-0.07130781,1709308030000,2
SWAP,AR-USDT-SWAP,22214125,683822081666420756,null,683822673210085543,null,27.305,1.0,sell,net,T,USDT,-0.00081915,1709308030000,2
SWAP,AR-USDT-SWAP,22214103,683822081666420756,null,683822673210085387,null,27.308,73.0,sell,net,T,USDT,-0.05980452,1709308030000,2
SWAP,AR-USDT-SWAP,22214132,683822081666420756,null,683822673214279688,null,27.305,68.0,sell,net,T,USDT,-0.0557022,1709308030000,2
SWAP,AR-USDT-SWAP,22214050,683822081666420756,null,683822673201696784,null,27.317,73.0,sell,net,T,USDT,-0.05982423,1709308030000,2
SWAP,AR-USDT-SWAP,22214169,683822081666420756,null,683822673243639826,null,27.3,13545.0,sell,net,M,USDT,-2.958228,1709308030000,2
SWAP,AR-USDT-SWAP,22214090,683822081666420756,null,683822673205891237,null,27.311,62.0,sell,net,T,USDT,-0.05079846,1709308030000,2
SWAP,AR-USDT-SWAP,22214040,683822081666420756,null,683822673197502561,null,27.321,110.0,sell,net,T,USDT,-0.0901593,1709308030000,2
SWAP,AR-USDT-SWAP,22214121,683822081666420756,null,683822673210085519,null,27.306,261.0,sell,net,T,USDT,-0.21380598,1709308030000,2
SWAP,AR-USDT-SWAP,22214042,683822081666420756,null,683822673197502572,null,27.321,139.0,sell,net,T,USDT,-0.11392857,1709308030000,2
SWAP,AR-USDT-SWAP,22214094,683822081666420756,null,683822673205891256,null,27.31,62.0,sell,net,T,USDT,-0.0507966,1709308030000,2
SWAP,AR-USDT-SWAP,22214047,683822081666420756,null,683822673201696772,null,27.32,2.0,sell,net,T,USDT,-0.0016392,1709308030000,2
SWAP,AR-USDT-SWAP,22214066,683822081666420756,null,683822673201696907,null,27.314,89.0,sell,net,T,USDT,-0.07292838,1709308030000,2
SWAP,AR-USDT-SWAP,22214054,683822081666420756,null,683822673201696814,null,27.316,73.0,sell,net,T,USDT,-0.05982204,1709308030000,2
SWAP,AR-USDT-SWAP,22214159,683822081666420756,null,683822673214279875,null,27.3,193.0,sell,net,T,USDT,-0.158067,1709308030000,2
SWAP,AR-USDT-SWAP,22214065,683822081666420756,null,683822673201696895,null,27.314,96.0,sell,net,T,USDT,-0.07866432,1709308030000,2
SWAP,AR-USDT-SWAP,22214087,683822081666420756,null,683822673205891223,null,27.311,74.0,sell,net,T,USDT,-0.06063042,1709308030000,2
SWAP,AR-USDT-SWAP,22214123,683822081666420756,null,683822673210085532,null,27.306,70.0,sell,net,T,USDT,-0.0573426,1709308030000,2
SWAP,AR-USDT-SWAP,22214138,683822081666420756,null,683822673214279736,null,27.303,100.0,sell,net,T,USDT,-0.081909,1709308030000,2
SWAP,AR-USDT-SWAP,22214130,683822081666420756,null,683822673214279680,null,27.305,59.0,sell,net,T,USDT,-0.04832985,1709308030000,2
SWAP,AR-USDT-SWAP,22214112,683822081666420756,null,683822673210085458,null,27.307,73.0,sell,net,T,USDT,-0.05980233,1709308030000,2
SWAP,AR-USDT-SWAP,22214055,683822081666420756,null,683822673201696819,null,27.316,74.0,sell,net,T,USDT,-0.06064152,1709308030000,2
SWAP,AR-USDT-SWAP,22214100,683822081666420756,null,683822673210085377,null,27.309,35.0,sell,net,T,USDT,-0.02867445,1709308030000,2
SWAP,AR-USDT-SWAP,22214114,683822081666420756,null,683822673210085470,null,27.307,59.0,sell,net,T,USDT,-0.04833339,1709308030000,2
SWAP,AR-USDT-SWAP,22214133,683822081666420756,null,683822673214279696,null,27.304,73.0,sell,net,T,USDT,-0.05979576,1709308030000,2
SWAP,AR-USDT-SWAP,22214083,683822081666420756,null,683822673205891193,null,27.312,54.0,sell,net,T,USDT,-0.04424544,1709308030000,2
SWAP,AR-USDT-SWAP,22214097,683822081666420756,null,683822673205891284,null,27.309,73.0,sell,net,T,USDT,-0.05980671,1709308030000,2
SWAP,AR-USDT-SWAP,22214036,683822081666420756,null,683822673197502540,null,27.327,4.0,sell,net,T,USDT,-0.00327924,1709308030000,2
SWAP,AR-USDT-SWAP,22214147,683822081666420756,null,683822673214279796,null,27.302,68.0,sell,net,T,USDT,-0.05569608,1709308030000,2
SWAP,AR-USDT-SWAP,22214069,683822081666420756,null,683822673201696935,null,27.314,62.0,sell,net,T,USDT,-0.05080404,1709308030000,2
SWAP,AR-USDT-SWAP,22214058,683822081666420756,null,683822673201696836,null,27.315,171.0,sell,net,T,USDT,-0.14012595,1709308030000,2
SWAP,AR-USDT-SWAP,22214129,683822081666420756,null,683822673210085583,null,27.305,73.0,sell,net,T,USDT,-0.05979795,1709308030000,2
SWAP,AR-USDT-SWAP,22214161,683822081666420756,null,683822673214279890,null,27.3,10.0,sell,net,T,USDT,-0.00819,1709308030000,2
SWAP,AR-USDT-SWAP,22214124,683822081666420756,null,683822673210085536,null,27.306,74.0,sell,net,T,USDT,-0.06061932,1709308030000,2
SWAP,AR-USDT-SWAP,22214074,683822081666420756,null,683822673205891098,null,27.313,251.0,sell,net,T,USDT,-0.20566689,1709308030000,2
SWAP,AR-USDT-SWAP,22214067,683822081666420756,null,683822673201696921,null,27.314,76.0,sell,net,T,USDT,-0.06227592,1709308030000,2
SWAP,AR-USDT-SWAP,22214075,683822081666420756,null,683822673205891117,null,27.313,237.0,sell,net,T,USDT,-0.19419543,1709308030000,2
SWAP,AR-USDT-SWAP,22214070,683822081666420756,null,683822673201696951,null,27.314,54.0,sell,net,T,USDT,-0.04424868,1709308030000,2
SWAP,AR-USDT-SWAP,22214079,683822081666420756,null,683822673205891160,null,27.313,62.0,sell,net,T,USDT,-0.05080218,1709308030000,2
SWAP,AR-USDT-SWAP,22214099,683822081666420756,null,683822673205891297,null,27.309,58.0,sell,net,T,USDT,-0.04751766,1709308030000,2
SWAP,AR-USDT-SWAP,22214166,683822081666420756,null,683822673218474002,null,27.3,68.0,sell,net,T,USDT,-0.055692,1709308030000,2
SWAP,AR-USDT-SWAP,22214156,683822081666420756,null,683822673214279859,null,27.3,2.0,sell,net,T,USDT,-0.001638,1709308030000,2
SWAP,AR-USDT-SWAP,22214046,683822081666420756,null,683822673201696770,null,27.32,294.0,sell,net,T,USDT,-0.2409624,1709308030000,2
SWAP,AR-USDT-SWAP,22214107,683822081666420756,null,683822673210085423,null,27.308,54.0,sell,net,T,USDT,-0.04423896,1709308030000,2
SWAP,AR-USDT-SWAP,22214126,683822081666420756,null,683822673210085550,null,27.305,6.0,sell,net,T,USDT,-0.0049149,1709308030000,2
SWAP,AR-USDT-SWAP,22214120,683822081666420756,null,683822673210085517,null,27.306,54.0,sell,net,T,USDT,-0.04423572,1709308030000,2
SWAP,AR-USDT-SWAP,22214045,683822081666420756,null,683822673197502588,null,27.32,79.0,sell,net,T,USDT,-0.0647484,1709308030000,2
SWAP,AR-USDT-SWAP,22214128,683822081666420756,null,683822673210085573,null,27.305,87.0,sell,net,T,USDT,-0.07126605,1709308030000,2
SWAP,AR-USDT-SWAP,22214071,683822081666420756,null,683822673201696966,null,27.314,62.0,sell,net,T,USDT,-0.05080404,1709308030000,2
SWAP,AR-USDT-SWAP,22214093,683822081666420756,null,683822673205891249,null,27.31,70.0,sell,net,T,USDT,-0.057351,1709308030000,2
SWAP,AR-USDT-SWAP,22214162,683822081666420756,null,683822673214279901,null,27.3,24.0,sell,net,T,USDT,-0.019656,1709308030000,2
SWAP,AR-USDT-SWAP,22214141,683822081666420756,null,683822673214279765,null,27.303,59.0,sell,net,T,USDT,-0.04832631,1709308030000,2
SWAP,AR-USDT-SWAP,22214146,683822081666420756,null,683822673214279790,null,27.302,362.0,sell,net,T,USDT,-0.29649972,1709308030000,2
SWAP,AR-USDT-SWAP,22214140,683822081666420756,null,683822673214279754,null,27.303,35.0,sell,net,T,USDT,-0.02866815,1709308030000,2
SWAP,AR-USDT-SWAP,22214109,683822081666420756,null,683822673210085436,null,27.308,74.0,sell,net,T,USDT,-0.06062376,1709308030000,2
SWAP,AR-USDT-SWAP,22214037,683822081666420756,null,683822673197502542,null,27.326,1.0,sell,net,T,USDT,-0.00081978,1709308030000,2
SWAP,AR-USDT-SWAP,22214098,683822081666420756,null,683822673205891290,null,27.309,70.0,sell,net,T,USDT,-0.0573489,1709308030000,2
SWAP,AR-USDT-SWAP,22214154,683822081666420756,null,683822673214279844,null,27.3,1.0,sell,net,T,USDT,-0.000819,1709308030000,2
SWAP,AR-USDT-SWAP,22214102,683822081666420756,null,683822673210085382,null,27.309,62.0,sell,net,T,USDT,-0.05079474,1709308030000,2
SWAP,FLOKI-USDT-SWAP,22221056,685277008834039989,O685277008830984192,685277021937045520,null,0.00012222,37.0,sell,net,M,USDT,-0.0226107,1709654773000,2
SWAP,FLOKI-USDT-SWAP,22221081,685277008834039989,O685277008830984192,685277022285172756,null,0.00012222,11.0,sell,net,M,USDT,-0.0067221,1709654773000,2
SWAP,FLOKI-USDT-SWAP,22221071,685277008834039989,O685277008830984192,685277022037708800,null,0.00012222,11.0,sell,net,M,USDT,-0.0067221,1709654773000,2
SWAP,FLOKI-USDT-SWAP,22221239,685277008834039989,O685277008830984192,685277025623838787,null,0.00012222,34.0,sell,net,M,USDT,-0.0207774,1709654774000,2
SWAP,FLOKI-USDT-SWAP,22221240,685277008834039989,O685277008830984192,685277025623838808,null,0.00012222,49.0,sell,net,M,USDT,-0.0299439,1709654774000,2
SWAP,FLOKI-USDT-SWAP,22221186,685277008834039989,O685277008830984192,685277023967088661,null,0.00012222,197.0,sell,net,M,USDT,-0.1203867,1709654774000,2
SWAP,FLOKI-USDT-SWAP,22221057,685277008834039989,O685277008830984192,685277021941239852,null,0.00012222,39.0,sell,net,M,USDT,-0.0238329,1709654773000,2
SWAP,FLOKI-USDT-SWAP,22221217,685277008834039989,O685277008830984192,685277025045024798,null,0.00012222,72.0,sell,net,M,USDT,-0.0439992,1709654774000,2
SWAP,FLOKI-USDT-SWAP,22220353,685277008834039989,O685277008830984192,685277009341550602,null,0.00012222,1.0,sell,net,M,USDT,-0.0006111,1709654770000,2
SWAP,FLOKI-USDT-SWAP,22220390,685277008834039989,O685277008830984192,685277010155245632,null,0.00012222,924.0,sell,net,M,USDT,-0.5646564,1709654771000,2
SWAP,FLOKI-USDT-SWAP,22220445,685277008834039989,O685277008830984192,685277011447091270,null,0.00012222,4822.0,sell,net,M,USDT,-2.9467242,1709654771000,2
SWAP,FLOKI-USDT-SWAP,22220362,685277008834039989,O685277008830984192,685277009589014592,null,0.00012222,28.0,sell,net,M,USDT,-0.0171108,1709654770000,2
SWAP,FLOKI-USDT-SWAP,22221064,685277008834039989,O685277008830984192,685277021999960146,null,0.00012222,12.0,sell,net,M,USDT,-0.0073332,1709654773000,2
SWAP,FLOKI-USDT-SWAP,22221077,685277008834039989,O685277008830984192,685277022079651935,null,0.00012222,19.0,sell,net,M,USDT,-0.0116109,1709654773000,2
SWAP,FLOKI-USDT-SWAP,22220361,685277008834039989,O685277008830984192,685277009555460101,null,0.00012222,8.0,sell,net,M,USDT,-0.0048888,1709654770000,2
SWAP,FLOKI-USDT-SWAP,22220363,685277008834039989,O685277008830984192,685277009601597440,null,0.00012222,72.0,sell,net,M,USDT,-0.0439992,1709654770000,2
SWAP,FLOKI-USDT-SWAP,22220364,685277008834039989,O685277008830984192,685277009605791770,null,0.00012222,72.0,sell,net,M,USDT,-0.0439992,1709654770000,2
SWAP,FLOKI-USDT-SWAP,22220366,685277008834039989,O685277008830984192,685277009614180414,null,0.00012222,11.0,sell,net,M,USDT,-0.0067221,1709654770000,2
SWAP,FLOKI-USDT-SWAP,22220419,685277008834039989,O685277008830984192,685277010348183692,null,0.00012222,9.0,sell,net,M,USDT,-0.0054999,1709654771000,2
SWAP,FLOKI-USDT-SWAP,22220311,685277008834039989,O685277008830984192,685277008846622765,null,0.00012234,9.0,sell,net,T,USDT,-0.0275265,1709654770000,2
SWAP,FLOKI-USDT-SWAP,22220376,685277008834039989,O685277008830984192,685277009832284235,null,0.00012222,30.0,sell,net,M,USDT,-0.018333,1709654770000,2
SWAP,FLOKI-USDT-SWAP,22221235,685277008834039989,O685277008830984192,685277025602867299,null,0.00012222,1836.0,sell,net,M,USDT,-1.1219796,1709654774000,2
SWAP,FLOKI-USDT-SWAP,22220454,685277008834039989,O685277008830984192,685277011732303875,null,0.00012222,12.0,sell,net,M,USDT,-0.0073332,1709654771000,2
SWAP,FLOKI-USDT-SWAP,22221084,685277008834039989,O685277008830984192,685277022314532959,null,0.00012222,23.0,sell,net,M,USDT,-0.0140553,1709654773000,2
SWAP,FLOKI-USDT-SWAP,22221884,685277008834039989,O685277008830984192,685277035241377792,null,0.00012222,2476.0,sell,net,M,USDT,-1.5130836,1709654777000,2
SWAP,FLOKI-USDT-SWAP,22221053,685277008834039989,O685277008830984192,685277021911879710,null,0.00012222,39.0,sell,net,M,USDT,-0.0238329,1709654773000,2
